instance,logfile,status,time,iters,nodes,lb,ub,rows,cols,nzz
InstanzCPLEX_HCSRP_75_2.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_75_2.log,TL,7200.02,7405427,68327,3.8350287760e+02,NA,23165,19112,230828
InstanzCPLEX_HCSRP_25_6.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_25_6.log,TL,7200.00,42227908,1609488,2.8980787159e+02,4.6591582940e+02,1421,1193,9419
InstanzCPLEX_HCSRP_75_8.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_75_8.log,TL,7200.01,3894303,20024,4.0480923412e+02,NA,34791,28379,376411
InstanzVNS_HCSRP_300_8.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_300_8.log,TL,7200.15,140693,24,6.1873534749e+02,NA,1229685,1001137,24678703
InstanzVNS_HCSRP_100_9.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_100_9.log,TL,7200.01,3011605,10798,4.4648781101e+02,NA,59105,50153,704464
InstanzCPLEX_HCSRP_50_7.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_50_7.log,TL,7200.00,11752113,106782,3.4889494021e+02,NA,12310,10291,111465
InstanzCPLEX_HCSRP_75_3.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_75_3.log,TL,7200.00,3318108,22552,3.7500242070e+02,NA,33999,27687,369353
InstanzCPLEX_HCSRP_10_6.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_10_6.log,OPT,0.28,4081,680,2.0009915890e+02,2.0009915890e+02,168,150,777
InstanzVNS_HCSRP_200_6.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_200_6.log,TL,7200.10,547138,1779,5.1489828281e+02,NA,364034,302902,5820717
InstanzCPLEX_HCSRP_10_8.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_10_8.log,OPT,0.13,2378,434,2.3204877757e+02,2.3204877757e+02,141,124,588
InstanzVNS_HCSRP_300_3.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_300_3.log,TL,7200.13,138108,0,6.1419803351e+02,NA,1233612,998102,24500290
InstanzVNS_HCSRP_300_1.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_300_1.log,TL,7202.29,133896,0,6.1237073876e+02,NA,1316360,1068000,26205776
InstanzCPLEX_HCSRP_50_4.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_50_4.log,TL,7200.00,12884957,165219,3.5778679684e+02,NA,8751,7454,74982
InstanzVNS_HCSRP_200_2.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_200_2.log,TL,7200.16,331102,1468,5.4182417464e+02,NA,435965,356103,7229897
InstanzVNS_HCSRP_100_8.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_100_8.log,TL,7200.02,2393750,8071,4.3374753267e+02,NA,66371,53990,795657
InstanzCPLEX_HCSRP_25_3.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_25_3.log,TL,7200.00,50588157,1891989,3.0615079880e+02,3.9909187641e+02,1402,1175,9294
InstanzCPLEX_HCSRP_25_5.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_25_5.log,TL,7200.00,50083279,2548341,3.3311996142e+02,3.7125031480e+02,1212,1013,7769
InstanzCPLEX_HCSRP_10_4.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_10_4.log,OPT,1.14,21943,2834,1.8689694460e+02,1.8689694460e+02,167,154,740
InstanzCPLEX_HCSRP_50_3.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzCPLEX_HCSRP_50_3.log,TL,7200.00,17616393,239496,3.7936593639e+02,NA,8684,7327,75931
InstanzVNS_HCSRP_200_5.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_200_5.log,TL,7200.06,408393,1509,5.1401884416e+02,NA,484712,391512,8241167
InstanzVNS_HCSRP_100_2.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_100_2.log,TL,7200.01,2890732,10608,4.3343119959e+02,NA,63201,52118,779702
InstanzVNS_HCSRP_300_7.txt,logs-cplex-defaults-mem-emphasis-1thread/InstanzVNS_HCSRP_300_7.log,TL,7200.49,222937,2080,6.0054236249e+02,NA,1280072,1049769,25510902
