instance,logfile,status,time,iters,nodes,lb,ub,rows,cols,nzz
InstanzCPLEX_HCSRP_10_5.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_10_5.log,OPT,0.16,2815,582,1.8954317900e+02,1.8954317900e+02,174,152,819
InstanzVNS_HCSRP_300_4.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_300_4.log,TL,7200.17,165789,941,5.8966464940e+02,1.7229622367e+03,1442855,1151044,30426855
InstanzVNS_HCSRP_200_4.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_200_4.log,TL,7200.24,141308,518,5.1960049603e+02,1.1627688400e+03,485489,393956,8566203
InstanzVNS_HCSRP_300_5.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_300_5.log,TL,7200.67,165047,83,6.1369758244e+02,1.8097837767e+03,1287136,1036475,25135097
InstanzCPLEX_HCSRP_25_8.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_25_8.log,OPT,163.52,1134414,60435,3.5768369787e+02,3.5768369787e+02,1404,1193,9258
InstanzCPLEX_HCSRP_75_6.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_75_6.log,TL,7200.00,1553203,1691,3.9713200768e+02,7.3538020753e+02,34064,27958,373359
InstanzVNS_HCSRP_300_6.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_300_6.log,TL,7201.37,299776,360,5.8093373979e+02,1.9491449467e+03,1489386,1177883,32134624
InstanzCPLEX_HCSRP_25_10.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_25_10.log,TL,7200.00,60139939,1011761,4.1704100431e+02,4.6958381700e+02,1862,1547,12551
InstanzVNS_HCSRP_100_7.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_100_7.log,TL,7200.01,848783,1180,3.8731288908e+02,7.3576893000e+02,78316,64954,983609
InstanzCPLEX_HCSRP_50_8.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_50_8.log,TL,7200.01,13380156,91336,3.8784376764e+02,4.7342079517e+02,9061,7690,76796
InstanzVNS_HCSRP_100_6.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_100_6.log,TL,7200.03,434869,633,4.0771203246e+02,8.1402021000e+02,68785,56896,844220
InstanzVNS_HCSRP_200_10.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_200_10.log,TL,7200.06,378498,491,5.3973006187e+02,1.4700153833e+03,480204,388723,8068716
InstanzCPLEX_HCSRP_50_2.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_50_2.log,TL,7200.01,17233758,72778,3.6705240320e+02,5.7883271317e+02,9269,7680,82121
InstanzVNS_HCSRP_300_9.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_300_9.log,TL,7202.24,176958,100,6.3022042665e+02,2.1205099167e+03,1240580,989738,25518440
InstanzCPLEX_HCSRP_50_10.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_50_10.log,TL,7200.01,14563751,65304,4.4877844789e+02,6.0147120937e+02,8287,6789,71351
InstanzCPLEX_HCSRP_75_9.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_75_9.log,TL,7200.03,3013787,3070,3.8776574590e+02,7.1585312150e+02,27242,23009,281196
InstanzCPLEX_HCSRP_25_9.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_25_9.log,TL,7200.00,57069418,845001,3.3841210640e+02,4.0267063676e+02,1903,1589,13178
InstanzCPLEX_HCSRP_75_4.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_75_4.log,TL,7200.01,3741518,4048,4.1197289606e+02,8.2210688143e+02,26217,22035,255649
InstanzVNS_HCSRP_200_8.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_200_8.log,TL,7200.07,188421,499,5.2951887339e+02,1.1691810800e+03,412330,331897,7046806
InstanzCPLEX_HCSRP_10_2.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_10_2.log,OPT,0.13,2583,526,2.4662617517e+02,2.4662617517e+02,176,150,793
InstanzCPLEX_HCSRP_75_10.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_75_10.log,TL,7200.00,7223182,9253,4.7921811011e+02,1.2101598074e+03,21975,18509,214924
InstanzVNS_HCSRP_200_3.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_200_3.log,TL,7200.17,319435,480,5.4530863456e+02,1.3278925000e+03,419146,342596,6827280
InstanzVNS_HCSRP_300_2.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_300_2.log,TL,7200.21,148090,504,6.0284141107e+02,2.0838907200e+03,1461905,1170650,30222441
InstanzVNS_HCSRP_200_1.txt,logs-cplex-softcut-1thread-warmstart/InstanzVNS_HCSRP_200_1.log,TL,7200.59,462341,527,5.4740838967e+02,1.5041152867e+03,415439,338619,6742766
InstanzCPLEX_HCSRP_75_1.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_75_1.log,TL,7200.01,4042347,5560,5.1505795075e+02,1.1994723149e+03,32110,26509,335994
InstanzCPLEX_HCSRP_50_9.txt,logs-cplex-softcut-1thread-warmstart/InstanzCPLEX_HCSRP_50_9.log,TL,7200.00,14882755,41625,3.6471637883e+02,5.4194097317e+02,11059,9108,101356
